LineId,Month,Day,Time,User,Compoent,Content,EventId,EventTemplate,ParameterList
9132,Jun,4,16:01:01,localhost,systemd, Starting Basic System.,E3,<*> Basic System.,[' Starting']
9133,Jun,4,16:01:01,localhost,systemd, Reached target Basic System.,E4,<*> target Basic System.,[' Reached']
9134,Jun,4,16:01:01,localhost,systemd, Starting Default.,E5,Starting <*>,[]
9135,Jun,4,16:01:01,localhost,systemd, Reached target Default.,E6,Reached target <*>,[]
9136,Jun,4,16:01:01,localhost,systemd, Startup finished in 34ms.,E34,Startup finished in <*>,[]
9137,Jun,4,16:01:01,localhost,kernel, hpet1: lost 1 rtc interrupts,E36,hpet1: lost <*> rtc interrupts,[]
9138,Jun,4,16:01:02,localhost,systemd, Time has been changed,E32,Time has been changed,[]
9139,Jun,4,16:01:02,localhost,systemd, Time has been changed,E32,Time has been changed,[]
9140,Jun,4,16:01:02,localhost,systemd, Stopping Default.,E1,Stopping <*>,[]
9141,Jun,4,16:01:02,localhost,systemd, Stopped target Default.,E2,Stopped target <*>,[]
9142,Jun,4,16:01:02,localhost,systemd, Stopping Basic System.,E3,<*> Basic System.,[' Stopping']
9143,Jun,4,16:01:02,localhost,systemd, Stopped target Basic System.,E4,<*> target Basic System.,[' Stopped']
9144,Jun,4,16:01:02,localhost,systemd, Stopping Paths.,E1,Stopping <*>,[]
9145,Jun,4,16:01:02,localhost,systemd, Stopped target Paths.,E2,Stopped target <*>,[]
9146,Jun,4,16:01:02,localhost,systemd, Stopping Timers.,E1,Stopping <*>,[]
9147,Jun,4,16:01:02,localhost,systemd, Stopped target Timers.,E2,Stopped target <*>,[]
9148,Jun,4,16:01:02,localhost,systemd, Stopping Sockets.,E1,Stopping <*>,[]
9149,Jun,4,16:01:02,localhost,systemd, Stopped target Sockets.,E2,Stopped target <*>,[]
9150,Jun,4,16:01:02,localhost,systemd, Starting Shutdown.,E5,Starting <*>,[]
9151,Jun,4,16:01:02,localhost,systemd, Reached target Shutdown.,E6,Reached target <*>,[]
9152,Jun,4,16:01:02,localhost,systemd, Starting Exit the Session...,E7,Starting Exit the Session...,[]
9153,Jun,4,16:01:02,localhost,systemd, Received SIGRTMIN+24 from PID 9547 (kill).,E8,Received <*> from PID <*> <*>,[]
9154,Jun,4,16:03:03,localhost,dbus[644], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
9155,Jun,4,16:03:03,localhost,dbus[644], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
9156,Jun,4,16:03:03,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
9157,Jun,4,16:03:03,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
9158,Jun,4,16:03:03,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
9159,Jun,4,16:03:33,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
9160,Jun,4,16:03:44,localhost,dbus[644], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
9161,Jun,4,16:03:44,localhost,dbus[644], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
9162,Jun,4,16:03:44,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
9163,Jun,4,16:03:44,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
9164,Jun,4,16:03:44,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
9165,Jun,4,16:04:15,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
9166,Jun,4,16:06:48,localhost,dbus[644], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
9167,Jun,4,16:06:48,localhost,dbus[644], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
9168,Jun,4,16:06:48,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
9169,Jun,4,16:06:48,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
9170,Jun,4,16:06:48,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
9171,Jun,4,16:07:18,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
9172,Jun,4,16:08:18,localhost,dbus[644], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
9173,Jun,4,16:08:18,localhost,dbus[644], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
9174,Jun,4,16:08:18,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
9175,Jun,4,16:08:18,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
9176,Jun,4,16:08:18,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
9177,Jun,4,16:08:48,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
9178,Jun,4,16:09:07,localhost,dbus[644], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
9179,Jun,4,16:09:07,localhost,dbus[644], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
9180,Jun,4,16:09:07,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
9181,Jun,4,16:09:07,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
9182,Jun,4,16:09:07,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
9183,Jun,4,16:09:38,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
9184,Jun,4,16:09:43,localhost,dbus[644], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
9185,Jun,4,16:09:43,localhost,dbus[644], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
9186,Jun,4,16:09:43,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
9187,Jun,4,16:09:43,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
9188,Jun,4,16:09:43,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
9189,Jun,4,16:10:14,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
9190,Jun,4,16:12:09,localhost,PackageKit, search-file transaction /36_acaebeba from uid 1000 finished with success after 179ms,E33,search-file transaction <*> from uid <*> finished with success after <*>,[]
9191,Jun,4,16:12:56,localhost,dbus[644], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
9192,Jun,4,16:12:56,localhost,dbus[644], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
9193,Jun,4,16:12:56,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
9194,Jun,4,16:12:56,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
9195,Jun,4,16:12:56,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
9196,Jun,4,16:13:25,localhost,dhclient[3716], DHCPREQUEST on eno16777984 to 192.168.124.254 port 67 (xid=0x66c79997),E15,DHCPREQUEST on eno16777984 to <*> port 67 <*>,[]
9197,Jun,4,16:13:25,localhost,dhclient[3716], DHCPACK from 192.168.124.254 (xid=0x66c79997),E16,DHCPACK from <*> <*>,[]
9198,Jun,4,16:13:25,localhost,NetworkManager[663], <info>  (eno16777984): DHCPv4 state changed renew -> renew,E17,<info> (eno16777984): DHCPv4 state changed <*> -> <*>,"[' <info>', 'renew', '-> renew']"
9199,Jun,4,16:13:25,localhost,NetworkManager[663], <info>    address 192.168.124.130,E18,<info> address <*>,"[' <info>', '192.168.124.130']"
9200,Jun,4,16:13:25,localhost,NetworkManager[663], <info>    plen 24 (255.255.255.0),E19,<info> plen 24 (<*>),"[' <info>', '255.255.255.0']"
9201,Jun,4,16:13:25,localhost,NetworkManager[663], <info>    gateway 192.168.124.2,E20,<info> gateway <*>,"[' <info>', '192.168.124.2']"
9202,Jun,4,16:13:25,localhost,NetworkManager[663], <info>    server identifier 192.168.124.254,E21,<info> server identifier <*>,"[' <info>', '192.168.124.254']"
9203,Jun,4,16:13:25,localhost,NetworkManager[663], <info>    lease time 1800,E22,<info> lease time 1800,[' <info>']
9204,Jun,4,16:13:25,localhost,NetworkManager[663], <info>    nameserver '192.168.124.2',E23,<info> nameserver '<*>',"[' <info>', '192.168.124.2']"
9205,Jun,4,16:13:25,localhost,NetworkManager[663], <info>    domain name 'localdomain',E24,<info> domain name 'localdomain',[' <info>']
9206,Jun,4,16:13:25,localhost,dbus[644], [system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service',E9,[system] Activating via systemd: service <*> <*>,[]
9207,Jun,4,16:13:25,localhost,dhclient[3716], bound to 192.168.124.130 -- renewal in 727 seconds.,E25,bound to <*> -- renewal in <*> seconds.,[]
9208,Jun,4,16:13:25,localhost,dbus[644], [system] Successfully activated service 'org.freedesktop.nm_dispatcher',E10,[system] Successfully activated service <*>,[]
9209,Jun,4,16:13:25,localhost,nm-dispatcher, Dispatching action 'dhcp4-change' for eno16777984,E26,Dispatching action <*> for eno16777984,[]
9210,Jun,4,16:13:27,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
9211,Jun,4,16:13:50,localhost,dbus[644], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
9212,Jun,4,16:13:50,localhost,dbus[644], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
9213,Jun,4,16:13:50,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
9214,Jun,4,16:13:50,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
9215,Jun,4,16:13:50,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
9216,Jun,4,16:14:21,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
9217,Jun,4,16:15:37,localhost,PackageKit, search-file transaction /37_caebbccb from uid 1000 finished with success after 175ms,E33,search-file transaction <*> from uid <*> finished with success after <*>,[]
9218,Jun,4,16:25:32,localhost,dhclient[3716], DHCPREQUEST on eno16777984 to 192.168.124.254 port 67 (xid=0x66c79997),E15,DHCPREQUEST on eno16777984 to <*> port 67 <*>,[]
9219,Jun,4,16:25:32,localhost,dhclient[3716], DHCPACK from 192.168.124.254 (xid=0x66c79997),E16,DHCPACK from <*> <*>,[]
9220,Jun,4,16:25:32,localhost,NetworkManager[663], <info>  (eno16777984): DHCPv4 state changed renew -> renew,E17,<info> (eno16777984): DHCPv4 state changed <*> -> <*>,"[' <info>', 'renew', '-> renew']"
9221,Jun,4,16:25:32,localhost,NetworkManager[663], <info>    address 192.168.124.130,E18,<info> address <*>,"[' <info>', '192.168.124.130']"
9222,Jun,4,16:25:32,localhost,NetworkManager[663], <info>    plen 24 (255.255.255.0),E19,<info> plen 24 (<*>),"[' <info>', '255.255.255.0']"
9223,Jun,4,16:25:32,localhost,NetworkManager[663], <info>    gateway 192.168.124.2,E20,<info> gateway <*>,"[' <info>', '192.168.124.2']"
9224,Jun,4,16:25:32,localhost,NetworkManager[663], <info>    server identifier 192.168.124.254,E21,<info> server identifier <*>,"[' <info>', '192.168.124.254']"
9225,Jun,4,16:25:32,localhost,NetworkManager[663], <info>    lease time 1800,E22,<info> lease time 1800,[' <info>']
9226,Jun,4,16:25:32,localhost,NetworkManager[663], <info>    nameserver '192.168.124.2',E23,<info> nameserver '<*>',"[' <info>', '192.168.124.2']"
9227,Jun,4,16:25:32,localhost,NetworkManager[663], <info>    domain name 'localdomain',E24,<info> domain name 'localdomain',[' <info>']
9228,Jun,4,16:25:32,localhost,dbus[644], [system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service',E9,[system] Activating via systemd: service <*> <*>,[]
9229,Jun,4,16:25:32,localhost,dhclient[3716], bound to 192.168.124.130 -- renewal in 874 seconds.,E25,bound to <*> -- renewal in <*> seconds.,[]
9230,Jun,4,16:25:32,localhost,dbus[644], [system] Successfully activated service 'org.freedesktop.nm_dispatcher',E10,[system] Successfully activated service <*>,[]
9231,Jun,4,16:25:32,localhost,nm-dispatcher, Dispatching action 'dhcp4-change' for eno16777984,E26,Dispatching action <*> for eno16777984,[]
9232,Jun,4,16:35:46,localhost,systemd-logind, Removed session 4.,E547,Removed session <*>,[]
9233,Jun,4,16:40:06,localhost,dhclient[3716], DHCPREQUEST on eno16777984 to 192.168.124.254 port 67 (xid=0x66c79997),E15,DHCPREQUEST on eno16777984 to <*> port 67 <*>,[]
9234,Jun,4,16:40:06,localhost,dhclient[3716], DHCPACK from 192.168.124.254 (xid=0x66c79997),E16,DHCPACK from <*> <*>,[]
9235,Jun,4,16:40:06,localhost,NetworkManager[663], <info>  (eno16777984): DHCPv4 state changed renew -> renew,E17,<info> (eno16777984): DHCPv4 state changed <*> -> <*>,"[' <info>', 'renew', '-> renew']"
9236,Jun,4,16:40:06,localhost,NetworkManager[663], <info>    address 192.168.124.130,E18,<info> address <*>,"[' <info>', '192.168.124.130']"
9237,Jun,4,16:40:06,localhost,NetworkManager[663], <info>    plen 24 (255.255.255.0),E19,<info> plen 24 (<*>),"[' <info>', '255.255.255.0']"
9238,Jun,4,16:40:06,localhost,NetworkManager[663], <info>    gateway 192.168.124.2,E20,<info> gateway <*>,"[' <info>', '192.168.124.2']"
9239,Jun,4,16:40:06,localhost,NetworkManager[663], <info>    server identifier 192.168.124.254,E21,<info> server identifier <*>,"[' <info>', '192.168.124.254']"
9240,Jun,4,16:40:06,localhost,NetworkManager[663], <info>    lease time 1800,E22,<info> lease time 1800,[' <info>']
9241,Jun,4,16:40:06,localhost,NetworkManager[663], <info>    nameserver '192.168.124.2',E23,<info> nameserver '<*>',"[' <info>', '192.168.124.2']"
9242,Jun,4,16:40:06,localhost,NetworkManager[663], <info>    domain name 'localdomain',E24,<info> domain name 'localdomain',[' <info>']
9243,Jun,4,16:40:06,localhost,dbus[644], [system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service',E9,[system] Activating via systemd: service <*> <*>,[]
9244,Jun,4,16:40:06,localhost,dhclient[3716], bound to 192.168.124.130 -- renewal in 742 seconds.,E25,bound to <*> -- renewal in <*> seconds.,[]
9245,Jun,4,16:40:06,localhost,dbus[644], [system] Successfully activated service 'org.freedesktop.nm_dispatcher',E10,[system] Successfully activated service <*>,[]
9246,Jun,4,16:40:06,localhost,nm-dispatcher, Dispatching action 'dhcp4-change' for eno16777984,E26,Dispatching action <*> for eno16777984,[]
9247,Jun,4,16:44:03,localhost,dbus[644], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
9248,Jun,4,16:44:03,localhost,dbus[644], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
9249,Jun,4,16:44:03,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
9250,Jun,4,16:44:03,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
9251,Jun,4,16:44:03,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
9252,Jun,4,16:44:33,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
9253,Jun,4,16:47:52,localhost,dnf, cachedir: /var/cache/dnf/x86_64/21,E27,cachedir: /var/cache/dnf/x86_64/21,[]
